Carrier,Route Code,Vessel Name,Vessel Capacity (in MT),Vessel Ramp Height (in meters),Voyage Number,Port Name,port_code,Date of Arrival (ETA),Date of Departure (ETD)
HOG,,HÖEGH OSLO ,,,103,San Juan,NI SJS,09/7/2022,09/7/2022
HOG,,HÖEGH OSLO ,,,104,San Juan,NI SJS,09/7/2022,09/7/2022
HOG,,HÖEGH OSLO ,,,104,Antwerpen,BE ANR,21/7/2022,21/7/2022
HOG,,HÖEGH OSLO ,,,105,Antwerpen,BE ANR,21/7/2022,21/7/2022
HOG,,HÖEGH OSLO ,,,104,Le Havre,FR LEH,23/7/2022,24/7/2022
HOG,,HÖEGH OSLO ,,,105,Le Havre,FR LEH,23/7/2022,24/7/2022
HOG,,HÖEGH OSLO ,,,105,Vigo,ES VGO,26/7/2022,26/7/2022
HOG,,HÖEGH OSLO ,,,105,Tangier,MA TNG,29/7/2022,29/7/2022
HOG,,HÖEGH OSLO ,,,105,Pointe À Pitre,CG PNR,08/8/2022,08/8/2022
HOG,,HÖEGH OSLO ,,,105,Fort De France,MQ FDF,09/8/2022,09/8/2022
HOG,,HÖEGH OSLO ,,,105,Cartagena,CO CTG,12/8/2022,12/8/2022
HOG,,HÖEGH OSLO ,,,105,Veracruz,MX VER,17/8/2022,19/8/2022
HOG,,HÖEGH SEOUL ,,,121,Antwerpen,BE ANR,12/5/2022,13/5/2022
HOG,,HÖEGH SEOUL ,,,122,Antwerpen,BE ANR,12/5/2022,13/5/2022
HOG,,HÖEGH SEOUL ,,,121,Newcastle,AU NTL,14/5/2022,15/5/2022
HOG,,HÖEGH SEOUL ,,,122,Newcastle,AU NTL,14/5/2022,15/5/2022
HOG,,HÖEGH SEOUL ,,,121,Southampton,GB SOU,16/5/2022,18/5/2022
HOG,,HÖEGH SEOUL ,,,122,Southampton,GB SOU,16/5/2022,18/5/2022
HOG,,HÖEGH SEOUL ,,,122,Baltimore,US BAL,26/5/2022,26/5/2022
HOG,,HÖEGH SEOUL ,,,122,Jacksonville,US JAX,29/5/2022,30/5/2022
HOG,,HÖEGH SEOUL ,,,122,Kingston,JM KIN,02/6/2022,04/6/2022
HOG,,HÖEGH SEOUL ,,,122,Auckland,NZ AKL,24/6/2022,25/6/2022
HOG,,HÖEGH SEOUL ,,,122,Melbourne,AU MEL,30/6/2022,01/7/2022
HOG,,HÖEGH SEOUL ,,,122,Port Kembla,AU PKL,04/7/2022,05/7/2022
HOG,,HÖEGH SEOUL ,,,122,Brisbane,AU BNE,07/7/2022,08/7/2022
HOG,,HÖEGH SEOUL ,,,123,Yokkaichi,JP YKK,20/7/2022,20/7/2022
HOG,,HÖEGH SEOUL ,,,123,Omaezaki,JP OMZ,21/7/2022,21/7/2022
HOG,,HÖEGH SEOUL ,,,123,Shanghai,CN SHA,24/7/2022,26/7/2022
HOG,,HÖEGH SEOUL ,,,123,Singapore,SG SIN,02/8/2022,02/8/2022
HOG,,HÖEGH SEOUL ,,,123,Livorno,IT LIV,21/8/2022,21/8/2022
HOG,,HÖEGH SEOUL ,,,123,Bristol,GB BRS,28/8/2022,28/8/2022
HOG,,HÖEGH SEOUL ,,,123,Le Havre,FR LEH,30/8/2022,30/8/2022
HOG,,HÖEGH SEOUL ,,,123,Zeebrugge,BE ZEE,01/9/2022,01/9/2022
HOG,,HÖEGH SEOUL ,,,123,Bremerhaven,DE BRV,03/9/2022,04/9/2022
HOG,,HÖEGH SHANGHAI ,,,100,Piraeus,GR PIR,28/5/2022,28/5/2022
HOG,,HÖEGH SHANGHAI ,,,100,Le Havre,FR LEH,06/6/2022,06/6/2022
HOG,,HÖEGH SHANGHAI ,,,101,Le Havre,FR LEH,06/6/2022,06/6/2022
HOG,,HÖEGH SHANGHAI ,,,100,Zeebrugge,BE ZEE,07/6/2022,09/6/2022
HOG,,HÖEGH SHANGHAI ,,,101,Zeebrugge,BE ZEE,07/6/2022,09/6/2022
HOG,,HÖEGH SHANGHAI ,,,100,Newcastle,AU NTL,10/6/2022,10/6/2022
HOG,,HÖEGH SHANGHAI ,,,101,Newcastle,AU NTL,10/6/2022,10/6/2022
HOG,,HÖEGH SHANGHAI ,,,100,Amsterdam,GY QSK,12/6/2022,12/6/2022
HOG,,HÖEGH SHANGHAI ,,,101,Amsterdam,GY QSK,12/6/2022,12/6/2022
HOG,,HÖEGH SHANGHAI ,,,100,Antwerpen,BE ANR,14/6/2022,15/6/2022
HOG,,HÖEGH SHANGHAI ,,,101,Antwerpen,BE ANR,14/6/2022,15/6/2022
HOG,,HÖEGH SHANGHAI ,,,100,Southampton,GB SOU,16/6/2022,16/6/2022
HOG,,HÖEGH SHANGHAI ,,,101,Southampton,GB SOU,16/6/2022,16/6/2022
HOG,,HÖEGH SHANGHAI ,,,100,Santander,ES SDR,20/6/2022,20/6/2022
HOG,,HÖEGH SHANGHAI ,,,101,Santander,ES SDR,20/6/2022,20/6/2022
HOG,,HÖEGH SHANGHAI ,,,100,Tangier,MA TNG,22/6/2022,22/6/2022
HOG,,HÖEGH SHANGHAI ,,,101,Tangier,MA TNG,22/6/2022,22/6/2022
HOG,,HÖEGH SHANGHAI ,,,101,Durban,ZA DUR,09/7/2022,10/7/2022
HOG,,HÖEGH SHANGHAI ,,,101,Maputo,MZ MPM,12/7/2022,12/7/2022
HOG,,HÖEGH SHANGHAI ,,,101,Tamatave,MG TOA,17/7/2022,17/7/2022
HOG,,HÖEGH SHANGHAI ,,,101,Port Reunion,RE PDG,19/7/2022,19/7/2022
HOG,,HÖEGH SHANGHAI ,,,101,Port Louis,MU PLU,21/7/2022,21/7/2022
HOG,,HÖEGH SINGAPORE ,,,74,Port Elizabeth,ZA PLZ,16/5/2022,16/5/2022
HOG,,HÖEGH SINGAPORE ,,,74,Durban,ZA DUR,18/5/2022,20/5/2022
HOG,,HÖEGH SINGAPORE ,,,74,Fremantle,AU FRE,01/6/2022,04/6/2022
HOG,,HÖEGH SINGAPORE ,,,75,Hitachinaka,JP HIC,20/6/2022,20/6/2022
HOG,,HÖEGH SINGAPORE ,,,75,Yokohama,JP YOK,21/6/2022,21/6/2022
HOG,,HÖEGH SINGAPORE ,,,75,Sakaisenboku,JP SBK,23/6/2022,23/6/2022
HOG,,HÖEGH SINGAPORE ,,,75,Xingang,CN XGA,27/6/2022,27/6/2022
HOG,,HÖEGH SINGAPORE ,,,75,Singapore,SG SIN,05/7/2022,05/7/2022
HOG,,HÖEGH SINGAPORE ,,,75,Durban,ZA DUR,19/7/2022,21/7/2022
HOG,,HÖEGH SINGAPORE ,,,75,Maputo,MZ MPM,22/7/2022,22/7/2022
HOG,,HÖEGH SINGAPORE ,,,75,Dar Es Salaam,AU DRW,27/7/2022,28/7/2022
HOG,,HÖEGH SINGAPORE ,,,75,Mombasa,KE MBA,29/7/2022,29/7/2022
HOG,,HÖEGH SINGAPORE ,,,75,Hitachinaka,JP HIC,19/8/2022,19/8/2022
HOG,,HÖEGH ST. PETERSBURG ,,,74,Bremerhaven,DE BRV,18/5/2022,19/5/2022
HOG,,HÖEGH ST. PETERSBURG ,,,75,Bremerhaven,DE BRV,18/5/2022,19/5/2022
HOG,,HÖEGH ST. PETERSBURG ,,,74,Antwerpen,BE ANR,21/5/2022,22/5/2022
HOG,,HÖEGH ST. PETERSBURG ,,,75,Antwerpen,BE ANR,21/5/2022,22/5/2022
HOG,,HÖEGH ST. PETERSBURG ,,,74,Southampton,GB SOU,23/5/2022,23/5/2022
HOG,,HÖEGH ST. PETERSBURG ,,,75,Southampton,GB SOU,23/5/2022,23/5/2022
HOG,,HÖEGH ST. PETERSBURG ,,,74,Santander,ES SDR,26/5/2022,26/5/2022
HOG,,HÖEGH ST. PETERSBURG ,,,75,Santander,ES SDR,26/5/2022,26/5/2022
HOG,,HÖEGH ST. PETERSBURG ,,,75,Port Elizabeth,ZA PLZ,11/6/2022,11/6/2022
HOG,,HÖEGH ST. PETERSBURG ,,,74,Durban,ZA DUR,13/6/2022,14/6/2022
HOG,,HÖEGH ST. PETERSBURG ,,,75,Durban,ZA DUR,13/6/2022,14/6/2022
HOG,,HÖEGH ST. PETERSBURG ,,,75,Fremantle,AU FRE,26/6/2022,30/6/2022
HOG,,HÖEGH ST. PETERSBURG ,,,75,Melbourne,AU MEL,05/7/2022,06/7/2022
HOG,,HÖEGH ST. PETERSBURG ,,,75,Port Kembla,AU PKL,08/7/2022,09/7/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Hitachinaka,JP HIC,22/7/2022,22/7/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Yokohama,JP YOK,23/7/2022,23/7/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Kobe,JP UKB,25/7/2022,25/7/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Hiroshima,JP HIJ,26/7/2022,27/7/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Shanghai,CN SHA,29/7/2022,31/7/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Larnaca,CY LAT,22/8/2022,22/8/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Valletta,MT MLA,25/8/2022,25/8/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Le Havre,FR LEH,01/9/2022,01/9/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Zeebrugge,BE ZEE,03/9/2022,03/9/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Newcastle,AU NTL,05/9/2022,05/9/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Amsterdam,GY QSK,07/9/2022,07/9/2022
HOG,,HÖEGH ST. PETERSBURG ,,,76,Bremerhaven,DE BRV,09/9/2022,10/9/2022
HOG,,HÖEGH SYDNEY ,,,100,Hitachinaka,JP HIC,09/5/2022,10/5/2022
HOG,,HÖEGH SYDNEY ,,,100,Sakaisenboku,JP SBK,12/5/2022,12/5/2022
HOG,,HÖEGH SYDNEY ,,,100,Xingang,CN XGA,14/5/2022,16/5/2022
HOG,,HÖEGH SYDNEY ,,,100,Singapore,SG SIN,24/5/2022,25/5/2022
HOG,,HÖEGH SYDNEY ,,,100,Durban,ZA DUR,07/6/2022,09/6/2022
HOG,,HÖEGH SYDNEY ,,,100,Maputo,MZ MPM,10/6/2022,10/6/2022
HOG,,HÖEGH SYDNEY ,,,100,Dar Es Salaam,AU DRW,15/6/2022,16/6/2022
HOG,,HÖEGH SYDNEY ,,,100,Singapore,SG SIN,27/6/2022,28/6/2022
HOG,,HÖEGH SYDNEY ,,,101,Hitachinaka,JP HIC,23/7/2022,23/7/2022
HOG,,HÖEGH SYDNEY ,,,101,Yokohama,JP YOK,24/7/2022,24/7/2022
HOG,,HÖEGH SYDNEY ,,,101,Sakaisenboku,JP SBK,26/7/2022,26/7/2022
HOG,,HÖEGH SYDNEY ,,,101,Xingang,CN XGA,30/7/2022,30/7/2022
HOG,,HÖEGH SYDNEY ,,,101,Singapore,SG SIN,07/8/2022,08/8/2022
HOG,,HÖEGH SYDNEY ,,,101,Durban,ZA DUR,21/8/2022,22/8/2022
HOG,,HÖEGH SYDNEY ,,,101,Maputo,MZ MPM,24/8/2022,24/8/2022
HOG,,HÖEGH SYDNEY ,,,101,Dar Es Salaam,AU DRW,29/8/2022,30/8/2022
HOG,,HÖEGH SYDNEY ,,,101,Mombasa,KE MBA,31/8/2022,31/8/2022
HOG,,HÖEGH SYDNEY ,,,101,Hitachinaka,JP HIC,22/9/2022,22/9/2022
HOG,,HÖEGH TARGET ,,,40,Masan,KR MAS,11/5/2022,11/5/2022
HOG,,HÖEGH TARGET ,,,41,Masan,KR MAS,11/5/2022,11/5/2022
HOG,,HÖEGH TARGET ,,,40,Kobe,JP UKB,13/5/2022,13/5/2022
HOG,,HÖEGH TARGET ,,,41,Kobe,JP UKB,13/5/2022,13/5/2022
HOG,,HÖEGH TARGET ,,,40,Yokohama,JP YOK,15/5/2022,16/5/2022
HOG,,HÖEGH TARGET ,,,41,Yokohama,JP YOK,15/5/2022,16/5/2022
HOG,,HÖEGH TARGET ,,,41,Lazaro Cardenas,MX LZC,31/5/2022,31/5/2022
HOG,,HÖEGH TARGET ,,,41,Kingston,JM KIN,08/6/2022,09/6/2022
HOG,,HÖEGH TARGET ,,,42,Kingston,JM KIN,08/6/2022,09/6/2022
HOG,,HÖEGH TARGET ,,,41,Mobile,US MOB,13/6/2022,13/6/2022
HOG,,HÖEGH TARGET ,,,41,Freeport,BS FPO,15/6/2022,16/6/2022
HOG,,HÖEGH TARGET ,,,42,Freeport,BS FPO,15/6/2022,16/6/2022
HOG,,HÖEGH TARGET ,,,41,Jacksonville,US JAX,20/6/2022,20/6/2022
HOG,,HÖEGH TARGET ,,,42,Jacksonville,US JAX,20/6/2022,20/6/2022
HOG,,HÖEGH TARGET ,,,41,Baltimore,US BAL,23/6/2022,24/6/2022
HOG,,HÖEGH TARGET ,,,42,Baltimore,US BAL,23/6/2022,24/6/2022
HOG,,HÖEGH TARGET ,,,42,Wilmington,US ILM,25/6/2022,25/6/2022
HOG,,HÖEGH TARGET ,,,42,Tangier,MA TNG,05/7/2022,05/7/2022
HOG,,HÖEGH TARGET ,,,42,Borusan,BO RUS,11/7/2022,11/7/2022
HOG,,HÖEGH TARGET ,,,42,Aqaba,JO AQJ,16/7/2022,16/7/2022
HOG,,HÖEGH TARGET ,,,42,Jeddah,SA JED,18/7/2022,18/7/2022
HOG,,HÖEGH TARGET ,,,42,Sohar,OM SOH,25/7/2022,25/7/2022
HOG,,HÖEGH TARGET ,,,42,Jebel,AE JEA,27/7/2022,27/7/2022
HOG,,HÖEGH TARGET ,,,42,Abu Dhabi,AE AUH,28/7/2022,28/7/2022
HOG,,HÖEGH TARGET ,,,42,Hamad,BH TOW,29/7/2022,29/7/2022
HOG,,HÖEGH TARGET ,,,42,Bahrain,BH KBS,31/7/2022,31/7/2022
HOG,,HÖEGH TARGET ,,,42,Dammam,SA DMN,01/8/2022,01/8/2022
HOG,,HÖEGH TARGET ,,,42,Kuwait,KW KWI,02/8/2022,02/8/2022
HOG,,HÖEGH TARGET ,,,42,Singapore,SG SIN,14/8/2022,14/8/2022
HOG,,HÖEGH TARGET ,,,42,Laem Chabang,TH LCH,17/8/2022,17/8/2022
HOG,,HÖEGH TOKYO ,,,101,Auckland,NZ AKL,19/5/2022,21/5/2022
HOG,,HÖEGH TOKYO ,,,102,Auckland,NZ AKL,19/5/2022,21/5/2022
HOG,,HÖEGH TOKYO ,,,101,Melbourne,AU MEL,26/5/2022,27/5/2022
HOG,,HÖEGH TOKYO ,,,102,Melbourne,AU MEL,26/5/2022,27/5/2022
HOG,,HÖEGH TOKYO ,,,101,Port Kembla,AU PKL,29/5/2022,30/5/2022
HOG,,HÖEGH TOKYO ,,,102,Port Kembla,AU PKL,29/5/2022,30/5/2022
HOG,,HÖEGH TOKYO ,,,102,Shanghai,CN SHA,12/6/2022,14/6/2022
HOG,,HÖEGH TOKYO ,,,101,Masan,KR MAS,16/6/2022,16/6/2022
HOG,,HÖEGH TOKYO ,,,102,Masan,KR MAS,16/6/2022,16/6/2022
HOG,,HÖEGH TOKYO ,,,102,Singapore,SG SIN,23/6/2022,24/6/2022
HOG,,HÖEGH TOKYO ,,,102,Piraeus,GR PIR,10/7/2022,11/7/2022
HOG,,HÖEGH TOKYO ,,,102,Le Havre,FR LEH,18/7/2022,18/7/2022
HOG,,HÖEGH TOKYO ,,,102,Zeebrugge,BE ZEE,20/7/2022,20/7/2022
HOG,,HÖEGH TOKYO ,,,102,Gothenburg,SE GOT,23/7/2022,24/7/2022
HOG,,HÖEGH TOKYO ,,,102,Bremerhaven,DE BRV,25/7/2022,26/7/2022
HOG,,HÖEGH TOKYO ,,,102,Antwerpen,BE ANR,28/7/2022,29/7/2022
HOG,,HÖEGH TOKYO ,,,102,Southampton,GB SOU,30/7/2022,31/7/2022
HOG,,HÖEGH TRACER ,,,36,Tangier,MA TNG,11/5/2022,12/5/2022
HOG,,HÖEGH TRACER ,,,36,Sagunto,ES SAG,14/5/2022,14/5/2022
HOG,,HÖEGH TRACER ,,,36,Borusan,BO RUS,18/5/2022,19/5/2022
HOG,,HÖEGH TRACER ,,,36,Aqaba,JO AQJ,23/5/2022,23/5/2022
HOG,,HÖEGH TRACER ,,,36,Jeddah,SA JED,25/5/2022,26/5/2022
HOG,,HÖEGH TRACER ,,,37,Jeddah,SA JED,25/5/2022,26/5/2022
HOG,,HÖEGH TRACER ,,,36,Sohar,OM SOH,31/5/2022,31/5/2022
HOG,,HÖEGH TRACER ,,,36,Jebel,AE JEA,01/6/2022,01/6/2022
HOG,,HÖEGH TRACER ,,,37,Jebel,AE JEA,01/6/2022,01/6/2022
HOG,,HÖEGH TRACER ,,,36,Abu Dhabi,AE AUH,02/6/2022,02/6/2022
HOG,,HÖEGH TRACER ,,,36,Dammam,SA DMN,03/6/2022,04/6/2022
HOG,,HÖEGH TRACER ,,,36,Kuwait,KW KWI,05/6/2022,06/6/2022
HOG,,HÖEGH TRACER ,,,37,Kuwait,KW KWI,05/6/2022,06/6/2022
HOG,,HÖEGH TRACER ,,,36,Singapore,SG SIN,16/6/2022,17/6/2022
HOG,,HÖEGH TRACER ,,,37,Singapore,SG SIN,16/6/2022,17/6/2022
HOG,,HÖEGH TRACER ,,,36,Masan,KR MAS,25/6/2022,25/6/2022
HOG,,HÖEGH TRACER ,,,37,Masan,KR MAS,25/6/2022,25/6/2022
HOG,,HÖEGH TRACER ,,,37,Hiroshima,JP HIJ,26/6/2022,27/6/2022
HOG,,HÖEGH TRACER ,,,36,Kobe,JP UKB,28/6/2022,29/6/2022
HOG,,HÖEGH TRACER ,,,37,Kobe,JP UKB,28/6/2022,29/6/2022
HOG,,HÖEGH TRACER ,,,37,Gamagori,JP GAM,29/6/2022,29/6/2022
HOG,,HÖEGH TRACER ,,,37,Nagoya,JP NGO,30/6/2022,30/6/2022
HOG,,HÖEGH TRACER ,,,37,Kingston,JM KIN,25/7/2022,26/7/2022
HOG,,HÖEGH TRACER ,,,37,Freeport,BS FPO,31/7/2022,31/7/2022
HOG,,HÖEGH TRACER ,,,37,Jacksonville,US JAX,05/8/2022,05/8/2022
HOG,,HÖEGH TRACER ,,,37,Savannah,US SAV,06/8/2022,06/8/2022
HOG,,HÖEGH TRACER ,,,37,Baltimore,US BAL,09/8/2022,10/8/2022
HOG,,HÖEGH TRACER ,,,37,Bremerhaven,DE BRV,23/8/2022,24/8/2022
HOG,,HÖEGH TRADER ,,,161,Melbourne,AU MEL,24/5/2022,25/5/2022
HOG,,HÖEGH TRADER ,,,162,Melbourne,AU MEL,24/5/2022,25/5/2022
HOG,,HÖEGH TRADER ,,,161,Port Kembla,AU PKL,28/5/2022,29/5/2022
HOG,,HÖEGH TRADER ,,,162,Port Kembla,AU PKL,28/5/2022,29/5/2022
HOG,,HÖEGH TRADER ,,,162,Kobe,JP UKB,12/6/2022,12/6/2022
HOG,,HÖEGH TRADER ,,,162,Hitachinaka,JP HIC,14/6/2022,14/6/2022
HOG,,HÖEGH TRADER ,,,162,Shanghai,CN SHA,17/6/2022,20/6/2022
HOG,,HÖEGH TRADER ,,,162,Zeebrugge,BE ZEE,21/7/2022,22/7/2022
HOG,,HÖEGH TRADER ,,,162,Newcastle,AU NTL,23/7/2022,23/7/2022
HOG,,HÖEGH TRADER ,,,162,Amsterdam,GY QSK,25/7/2022,25/7/2022
HOG,,HÖEGH TRADER ,,,162,Bremerhaven,DE BRV,27/7/2022,28/7/2022
HOG,,HÖEGH TRANSPORTER ,,,160,Yokohama,JP YOK,12/5/2022,12/5/2022
HOG,,HÖEGH TRANSPORTER ,,,160,Kingston,JM KIN,05/6/2022,06/6/2022
HOG,,HÖEGH TRANSPORTER ,,,160,Mobile,US MOB,10/6/2022,10/6/2022
HOG,,HÖEGH TRANSPORTER ,,,160,New York,US NYC,16/6/2022,17/6/2022
HOG,,HÖEGH TRANSPORTER ,,,160,Southampton,GB SOU,26/6/2022,26/6/2022
HOG,,HÖEGH TRANSPORTER ,,,160,Bremerhaven,DE BRV,29/6/2022,29/6/2022
HOG,,HÖEGH TRAPPER ,,,33,Abu Dhabi,AE AUH,10/5/2022,10/5/2022
HOG,,HÖEGH TRAPPER ,,,33,Hamad,BH TOW,11/5/2022,11/5/2022
HOG,,HÖEGH TRAPPER ,,,34,Hamad,BH TOW,11/5/2022,11/5/2022
HOG,,HÖEGH TRAPPER ,,,33,Bahrain,BH KBS,12/5/2022,14/5/2022
HOG,,HÖEGH TRAPPER ,,,34,Bahrain,BH KBS,12/5/2022,14/5/2022
HOG,,HÖEGH TRAPPER ,,,33,Kuwait,KW KWI,15/5/2022,16/5/2022
HOG,,HÖEGH TRAPPER ,,,33,Singapore,SG SIN,27/5/2022,28/5/2022
HOG,,HÖEGH TRAPPER ,,,34,Singapore,SG SIN,27/5/2022,28/5/2022
HOG,,HÖEGH TRAPPER ,,,34,Ningbo,CN NGB,02/6/2022,03/6/2022
HOG,,HÖEGH TRAPPER ,,,34,Shanghai,CN SHA,04/6/2022,06/6/2022
HOG,,HÖEGH TRAPPER ,,,33,Masan,KR MAS,08/6/2022,08/6/2022
HOG,,HÖEGH TRAPPER ,,,34,Masan,KR MAS,08/6/2022,08/6/2022
HOG,,HÖEGH TRAPPER ,,,33,Kobe,JP UKB,10/6/2022,10/6/2022
HOG,,HÖEGH TRAPPER ,,,34,Kobe,JP UKB,10/6/2022,10/6/2022
HOG,,HÖEGH TRAPPER ,,,34,Yokohama,JP YOK,12/6/2022,12/6/2022
HOG,,HÖEGH TRAPPER ,,,34,Kingston,JM KIN,05/7/2022,05/7/2022
HOG,,HÖEGH TRAPPER ,,,34,Mobile,US MOB,09/7/2022,09/7/2022
HOG,,HÖEGH TRAPPER ,,,34,Freeport,BS FPO,12/7/2022,13/7/2022
HOG,,HÖEGH TRAPPER ,,,35,Freeport,BS FPO,12/7/2022,13/7/2022
HOG,,HÖEGH TRAPPER ,,,34,Jacksonville,US JAX,17/7/2022,17/7/2022
HOG,,HÖEGH TRAPPER ,,,35,Jacksonville,US JAX,17/7/2022,17/7/2022
HOG,,HÖEGH TRAPPER ,,,34,Baltimore,US BAL,21/7/2022,22/7/2022
HOG,,HÖEGH TRAPPER ,,,35,Baltimore,US BAL,21/7/2022,22/7/2022
HOG,,HÖEGH TRAPPER ,,,35,Wilmington,US ILM,23/7/2022,23/7/2022
HOG,,HÖEGH TRAPPER ,,,35,Tangier,MA TNG,02/8/2022,02/8/2022
HOG,,HÖEGH TRAPPER ,,,35,Borusan,BO RUS,07/8/2022,07/8/2022
HOG,,HÖEGH TRAPPER ,,,35,Aqaba,JO AQJ,12/8/2022,12/8/2022
HOG,,HÖEGH TRAPPER ,,,35,Jeddah,SA JED,15/8/2022,15/8/2022
HOG,,HÖEGH TRAPPER ,,,35,Sohar,OM SOH,21/8/2022,21/8/2022
HOG,,HÖEGH TRAPPER ,,,35,Jebel,AE JEA,23/8/2022,23/8/2022
HOG,,HÖEGH TRAPPER ,,,35,Abu Dhabi,AE AUH,24/8/2022,24/8/2022
HOG,,HÖEGH TRAPPER ,,,35,Hamad,BH TOW,25/8/2022,25/8/2022
HOG,,HÖEGH TRAPPER ,,,35,Bahrain,BH KBS,27/8/2022,27/8/2022
HOG,,HÖEGH TRAPPER ,,,35,Dammam,SA DMN,28/8/2022,28/8/2022
HOG,,HÖEGH TRAPPER ,,,35,Kuwait,KW KWI,30/8/2022,30/8/2022
HOG,,HÖEGH TRAPPER ,,,35,Singapore,SG SIN,10/9/2022,10/9/2022
HOG,,HÖEGH TRAVELLER ,,,33,Kobe,JP UKB,10/5/2022,10/5/2022
HOG,,HÖEGH TRAVELLER ,,,33,Masan,KR MAS,12/5/2022,14/5/2022
HOG,,HÖEGH TRAVELLER ,,,33,Singapore,SG SIN,23/5/2022,24/5/2022
HOG,,HÖEGH TRAVELLER ,,,33,Misurata,LY MRA,09/6/2022,10/6/2022
HOG,,HÖEGH TRAVELLER ,,,33,Le Havre,FR LEH,18/6/2022,19/6/2022
HOG,,HÖEGH TRAVELLER ,,,34,Le Havre,FR LEH,18/6/2022,19/6/2022
HOG,,HÖEGH TRAVELLER ,,,33,Zeebrugge,BE ZEE,20/6/2022,20/6/2022
HOG,,HÖEGH TRAVELLER ,,,34,Zeebrugge,BE ZEE,20/6/2022,20/6/2022
HOG,,HÖEGH TRAVELLER ,,,33,Newcastle,AU NTL,22/6/2022,22/6/2022
HOG,,HÖEGH TRAVELLER ,,,34,Newcastle,AU NTL,22/6/2022,22/6/2022
HOG,,HÖEGH TRAVELLER ,,,33,Amsterdam,GY QSK,24/6/2022,24/6/2022
HOG,,HÖEGH TRAVELLER ,,,34,Amsterdam,GY QSK,24/6/2022,24/6/2022
HOG,,HÖEGH TRAVELLER ,,,33,Bremerhaven,DE BRV,26/6/2022,27/6/2022
HOG,,HÖEGH TRAVELLER ,,,34,Bremerhaven,DE BRV,26/6/2022,27/6/2022
HOG,,HÖEGH TRAVELLER ,,,34,Gothenburg,SE GOT,29/6/2022,29/6/2022
HOG,,HÖEGH TRAVELLER ,,,33,Antwerpen,BE ANR,02/7/2022,03/7/2022
HOG,,HÖEGH TRAVELLER ,,,34,Antwerpen,BE ANR,02/7/2022,03/7/2022
HOG,,HÖEGH TRAVELLER ,,,33,Southampton,GB SOU,04/7/2022,04/7/2022
HOG,,HÖEGH TRAVELLER ,,,34,Southampton,GB SOU,04/7/2022,04/7/2022
HOG,,HÖEGH TRAVELLER ,,,34,Santander,ES SDR,07/7/2022,07/7/2022
HOG,,HÖEGH TRAVELLER ,,,34,Port Elizabeth,ZA PLZ,24/7/2022,24/7/2022
HOG,,HÖEGH TRAVELLER ,,,34,Durban,ZA DUR,26/7/2022,27/7/2022
HOG,,HÖEGH TRAVELLER ,,,34,Port Kembla,AU PKL,12/8/2022,14/8/2022
HOG,,HÖEGH TRAVELLER ,,,34,Brisbane,AU BNE,16/8/2022,19/8/2022
HOG,,HÖEGH TRIDENT ,,,196,Larnaca,CY LAT,18/5/2022,18/5/2022
HOG,,HÖEGH TRIDENT ,,,196,Piraeus,GR PIR,20/5/2022,20/5/2022
HOG,,HÖEGH TRIDENT ,,,196,Valletta,MT MLA,22/5/2022,22/5/2022
HOG,,HÖEGH TRIDENT ,,,196,Livorno,IT LIV,24/5/2022,24/5/2022
HOG,,HÖEGH TRIDENT ,,,197,Livorno,IT LIV,24/5/2022,24/5/2022
HOG,,HÖEGH TRIDENT ,,,196,Zeebrugge,BE ZEE,01/6/2022,02/6/2022
HOG,,HÖEGH TRIDENT ,,,197,Zeebrugge,BE ZEE,01/6/2022,02/6/2022
HOG,,HÖEGH TRIDENT ,,,196,Amsterdam,GY QSK,03/6/2022,03/6/2022
HOG,,HÖEGH TRIDENT ,,,197,Amsterdam,GY QSK,03/6/2022,03/6/2022
HOG,,HÖEGH TRIDENT ,,,196,Bremerhaven,DE BRV,05/6/2022,06/6/2022
HOG,,HÖEGH TRIDENT ,,,197,Bremerhaven,DE BRV,05/6/2022,06/6/2022
HOG,,HÖEGH TRIDENT ,,,196,Antwerpen,BE ANR,07/6/2022,08/6/2022
HOG,,HÖEGH TRIDENT ,,,197,Antwerpen,BE ANR,07/6/2022,08/6/2022
HOG,,HÖEGH TRIDENT ,,,196,Southampton,GB SOU,10/6/2022,10/6/2022
HOG,,HÖEGH TRIDENT ,,,197,Southampton,GB SOU,10/6/2022,10/6/2022
HOG,,HÖEGH TRIDENT ,,,197,Baltimore,US BAL,20/6/2022,20/6/2022
HOG,,HÖEGH TRIDENT ,,,197,Jacksonville,US JAX,23/6/2022,23/6/2022
HOG,,HÖEGH TRIDENT ,,,197,Auckland,NZ AKL,19/7/2022,20/7/2022
